"Year";"Month";"Alliz_Maso_Strimo_Osservatore";"Andalo";"Anterivo_Osservatore";"Anterselva_di_Mezzo_Osservatore";"Belvedere_sas_bece_";"Bondone_viote";"Braies_Ferrara_Osservatore";"Bronzolo_Osservatore";"Buffaure";"Campiglio_pradalago";"Canazei_ciampac";"Caoria";"Casere_di_Fuori_Osservatore";"Col_verde";"Corona_Cortaccia_Osservatore";"Costalovara_Osservatore";"Diga_di_Gioveretto_Osservatore";"Diga_di_Neves_Osservatore";"Diga_di_Quaira_Osservatore";"Diga_di_Valdaora_Osservatore";"Diga_di_Vizze_Osservatore";"Diga_di_Zoccolo_Osservatore";"Dossioli_pra_alpesina";"Favogna_di_sotto_Osservatore";"Fie_allo_Sciliar_Osservatore";"Fleres_Osservatore";"Folgaria_passo_sommo";"Folgarida_malghet_aut";"Fontana_Bianca";"Fortezza_Osservatore";"Fundres_Osservatore";"Groste_";"La_Villa_in_Badia_Osservatore";"Lago_di_calaita";"Lago_Verde_Osservatore";"Lazfons_Osservatore";"Longiaru_Osservatore";"Lusia";"Luson_Osservatore";"Maia_Alta_Osservatore";"Malga_baessa";"Malga_bissina";"Malga_val_cigolera";"Malga_zugna";"Marmolada";"Masi_lozen";"Mazia_Osservatore";"Melago_Osservatore";"Meltina_Osservatore";"Molini_di_Tures_Osservatore";"Monte_bondone_vason_palon";"Monte_Maria_Osservatore";"Nova_Levante_Osservatore";"Nova_Ponente_Maso_di_sopra_Osservatore";"Ora_Osservatore";"Ortisei_Osservatore";"Paganella";"Pampeago";"Pampeago_monsorno";"Pampeago_tresca";"Panarotta";"Paneveggio";"Passo_brocon_malga_marande";"Passo_durone";"Passo_fedaia";"Passo_rolle";"Passo_san_pellegrino";"Passo_san_valentino";"Passo_tonale_scuola_pat";"Passo_valles";"Pejo_tarlenta";"Pennes_Osservatore";"Pinzolo_grual";"Plata_Osservatore";"Pozza_di_fassa";"Prato_allo_Stelvio_Osservatore";"Predazzo_gardone";"Presena";"Rabbi";"Racines_di_Dentro_Osservatore";"Redagno_Osservatore";"Ridanna_Osservatore";"Rifiano_Beobachter";"Rifugio_trivena";"Roia_di_Fuori_Osservatore";"Rumo";"S_Cassiano_Osservatore";"S_Genesio_Atesino_Osservatore";"S_Leonardo_in_Passiria_Osservatore";"S_Maddalena_in_Casies_Osservatore";"S_Martino_in_Passiria_Osservatore";"S_Pancrazio_Osservatore";"S_Valentino_alla_Muta_Osservatore";"S_Valpurga_d_Ultimo_Osservatore";"S_Vito_di_Braies_Osservatore";"San_Candido_Osservatore";"San_martino_di_castrozza";"San_Martino_Osservatore";"Scena_Osservatore";"Sesto_Osservatore";"Silandro_Convento_Osservatore";"Slingia_Osservatore";"Terento_Osservatore";"Terme_di_Brennero_Osservatore";"Tremalzo";"Trento_citta_";"Val_noana_diga";"Vallarsa_pian_fugazze";"Valles_osservatore";"Valluzza_Osservatore";"Vanga_Osservatore";"Vermiglio";"Vigo_di_fassa_ciampedie";"Villa_welsperg";"Vipiteno_osservatore"
1998;2;18;10;2;4;70;29;11;0;45;NA;77;0;12;NA;1;NA;53;37;54;5;4;5;NA;3;0;NA;11;64;37;0;5;80;26;36;47;0;37;63;0;0;5;73;71;NA;NA;2;1;46;1;2;45;8;NA;10;0;3;96;43;42;62;85;16;38;5;NA;93;59;21;88;81;52;15;35;3;28;1;25;146;12;7;19;30;0;44;39;0;33;NA;NA;6;0;1;14;NA;10;7;47;10;0;12;0;30;1;7;NA;NA;12;22;NA;12;0;NA;53;6;1
1998;3;2;0;0;0;45;10;4;0;24;NA;81;0;3;NA;0;NA;41;4;33;0;2;0;NA;1;0;NA;11;39;11;0;2;56;0;14;34;0;22;36;1;0;0;36;50;NA;NA;2;1;41;0;0;18;0;NA;0;0;0;89;20;22;38;87;0;8;NA;46;61;30;6;62;69;10;7;1;0;18;0;14;151;0;1;6;4;0;18;38;1;8;NA;NA;0;0;0;1;NA;3;3;19;1;0;0;0;1;1;3;NA;NA;0;2;NA;0;0;NA;27;1;0
1998;4;6;3;4;1;NA;33;13;0;NA;NA;NA;NA;6;NA;1;NA;39;18;116;1;3;6;NA;3;0;NA;NA;NA;28;0;2;NA;2;NA;64;2;5;NA;2;0;6;109;NA;NA;NA;NA;2;6;3;0;NA;1;NA;5;0;3;101;40;NA;NA;103;11;24;NA;57;85;NA;NA;44;84;NA;58;NA;4;6;0;NA;227;6;4;15;10;0;NA;6;6;4;NA;NA;3;0;0;2;NA;13;6;18;9;0;3;0;7;3;4;NA;NA;5;NA;NA;6;0;NA;NA;NA;0
1998;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;5;0;15;0;0;0;NA;0;0;NA;NA;NA;2;0;0;NA;0;NA;47;0;0;NA;0;0;NA;9;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;75;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;33;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;0;NA;NA;0;0;NA;NA;NA;0
1998;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;3;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1998;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1998;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1998;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;1;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1998;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;1;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;30;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;2;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1998;11;3;NA;0;0;NA;NA;1;0;NA;NA;NA;NA;2;NA;0;NA;3;7;6;0;1;0;NA;0;0;NA;NA;NA;4;0;1;NA;2;NA;28;0;2;NA;0;0;NA;7;NA;NA;NA;NA;2;8;0;0;NA;2;NA;0;0;1;10;NA;NA;NA;NA;0;NA;NA;NA;5;NA;NA;18;4;NA;2;NA;1;NA;0;NA;NA;NA;1;1;4;0;NA;10;NA;2;NA;NA;1;0;0;2;NA;1;1;1;1;0;2;0;2;0;4;NA;NA;NA;NA;NA;2;0;NA;NA;NA;0
1998;12;4;1;0;1;10;4;2;0;5;NA;5;NA;2;NA;0;NA;9;19;12;1;3;0;NA;0;0;NA;NA;NA;9;0;4;NA;6;NA;30;0;3;8;0;0;3;13;NA;NA;NA;NA;4;19;1;1;NA;3;NA;1;0;1;18;5;5;7;NA;1;3;NA;NA;6;6;NA;20;13;15;4;NA;2;1;0;3;NA;1;1;0;16;0;NA;24;NA;4;NA;NA;3;0;0;2;NA;3;2;4;1;0;6;0;9;1;11;NA;NA;1;NA;NA;1;0;NA;NA;0;1
1999;1;8;31;17;10;57;26;19;2;33;NA;42;17;12;NA;9;NA;23;26;29;19;9;21;NA;12;3;NA;46;49;27;1;13;46;32;30;38;2;26;52;2;3;24;63;49;NA;NA;25;4;33;4;9;41;10;NA;12;NA;10;54;31;31;45;57;25;38;NA;NA;33;38;37;46;51;30;23;42;16;19;10;32;129;25;21;13;45;1;NA;37;17;27;NA;NA;16;5;12;10;NA;16;14;37;11;4;33;3;19;7;18;NA;NA;32;41;NA;11;6;NA;38;9;8
1999;2;33;38;22;13;57;27;31;0;38;NA;46;31;24;NA;5;NA;37;76;60;30;18;19;NA;12;2;NA;50;85;22;1;27;63;35;31;37;1;32;54;5;0;23;69;24;NA;NA;31;25;89;3;17;55;20;NA;11;0;10;64;51;37;54;62;30;44;41;NA;45;47;45;65;55;54;33;36;12;21;5;31;150;36;27;14;71;0;66;91;20;34;NA;NA;35;2;7;36;NA;21;23;34;19;0;36;1;59;8;36;NA;NA;42;62;NA;12;2;NA;44;12;4
1999;3;43;11;13;9;96;32;37;0;57;NA;67;12;24;NA;2;NA;57;92;89;14;12;16;NA;11;1;NA;48;129;37;1;22;106;25;44;46;5;44;84;4;0;14;85;64;NA;NA;17;16;96;2;4;99;10;NA;8;0;5;80;71;55;93;95;29;59;28;NA;64;75;29;88;91;70;56;43;8;12;1;53;219;27;50;11;66;0;93;106;9;33;NA;NA;23;1;4;38;NA;20;28;51;34;0;20;0;60;4;31;NA;NA;26;81;NA;13;1;NA;68;10;2
1999;4;4;NA;0;1;NA;15;1;0;NA;NA;NA;NA;4;NA;0;NA;34;48;69;0;5;0;NA;0;0;NA;NA;NA;28;0;0;NA;1;NA;69;0;7;NA;0;0;0;84;NA;NA;NA;NA;1;54;1;0;NA;1;NA;0;0;0;46;18;NA;NA;97;2;17;NA;NA;66;NA;NA;73;97;NA;14;NA;1;4;0;NA;NA;1;6;1;11;0;NA;73;NA;6;NA;NA;1;0;0;3;NA;1;1;8;3;0;1;0;15;0;6;NA;NA;0;NA;NA;1;0;NA;NA;NA;0
1999;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;2;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;31;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;2;0;0;NA;0;NA;0;0;0;5;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;20;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;4;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1999;11;10;NA;2;5;NA;14;4;0;NA;NA;NA;NA;5;NA;2;NA;15;20;15;5;4;2;NA;2;1;NA;NA;NA;9;1;4;NA;7;NA;29;1;9;NA;1;0;NA;17;NA;NA;NA;NA;3;16;1;2;NA;1;NA;6;0;3;37;NA;NA;NA;NA;16;NA;NA;NA;25;NA;NA;22;28;NA;8;NA;4;NA;1;NA;100;NA;6;13;13;0;NA;11;NA;11;NA;NA;3;0;1;1;NA;7;4;7;4;0;5;0;2;3;19;NA;NA;NA;NA;NA;4;1;NA;NA;NA;3
1999;12;20;21;10;17;78;33;22;2;43;NA;60;NA;15;NA;10;NA;33;55;28;21;14;8;NA;12;5;NA;23;NA;16;3;18;NA;27;NA;42;9;31;59;9;1;16;52;NA;NA;NA;12;7;33;7;12;NA;11;NA;15;17;13;61;46;36;53;52;31;29;NA;NA;43;38;NA;47;40;40;30;NA;19;21;4;27;115;26;29;17;40;2;NA;30;NA;36;NA;NA;13;3;7;16;NA;27;20;28;20;1;17;2;18;10;30;NA;NA;18;36;NA;21;5;NA;NA;5;7
2000;1;27;39;12;21;68;43;38;3;40;NA;60;23;17;NA;9;NA;40;74;44;32;16;12;NA;17;6;NA;35;71;17;5;33;68;35;38;42;14;45;65;19;3;25;69;31;NA;NA;28;12;57;6;24;45;19;NA;19;NA;18;65;59;38;57;65;35;43;NA;NA;48;47;29;62;35;52;48;23;17;26;8;29;135;35;39;21;53;1;NA;47;16;37;NA;NA;23;8;18;22;NA;37;30;45;38;2;21;3;35;15;34;NA;NA;31;40;NA;29;10;NA;51;11;15
2000;2;30;22;3;18;50;29;23;0;33;NA;60;8;16;NA;1;NA;40;63;37;13;12;0;NA;4;0;NA;22;53;11;0;23;57;32;27;40;1;30;47;4;0;5;58;21;NA;NA;12;3;84;1;5;35;6;NA;3;0;5;54;55;29;42;63;19;29;NA;NA;36;46;19;51;30;52;29;31;1;27;2;27;132;9;41;4;63;0;37;80;1;28;NA;NA;25;0;1;22;NA;15;18;31;26;0;13;0;41;6;28;NA;NA;12;25;NA;17;1;NA;59;0;1
2000;3;13;2;2;8;47;18;16;0;24;NA;68;6;11;NA;0;NA;38;48;39;3;9;3;NA;4;0;NA;14;51;15;0;6;55;16;18;37;2;23;36;1;0;5;56;15;NA;NA;9;3;87;0;1;36;3;NA;3;0;2;69;35;22;34;78;4;22;NA;NA;24;33;11;43;24;43;25;29;1;16;0;18;156;5;23;5;58;0;38;83;2;16;NA;NA;13;0;1;10;NA;9;11;25;13;0;7;0;28;2;17;NA;NA;1;6;NA;10;0;NA;57;1;0
2000;4;2;0;1;0;NA;16;4;0;NA;NA;88;NA;5;NA;0;NA;19;22;103;0;2;2;NA;0;0;NA;NA;NA;34;0;1;NA;4;NA;54;0;9;NA;0;0;4;77;NA;NA;NA;NA;2;56;0;0;NA;1;NA;3;0;1;68;27;NA;NA;97;4;20;NA;NA;49;NA;NA;44;42;NA;8;NA;0;10;0;17;246;2;2;5;16;0;NA;65;NA;4;NA;NA;1;0;0;3;NA;3;1;12;3;0;3;0;4;1;2;NA;NA;2;NA;NA;6;0;NA;NA;0;0
2000;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;10;1;NA;0;1;NA;NA;1;0;NA;NA;NA;NA;0;NA;0;NA;1;2;2;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;1;NA;3;0;1;NA;0;0;NA;0;NA;NA;NA;NA;1;1;0;0;NA;0;NA;2;0;0;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;2;1;0;NA;1;NA;3;NA;NA;2;0;0;0;NA;0;0;0;0;0;2;0;0;0;1;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2000;11;13;NA;2;1;NA;13;2;0;NA;NA;NA;NA;18;NA;1;NA;58;26;64;0;13;6;NA;2;0;NA;NA;NA;71;0;2;NA;3;NA;150;1;5;NA;0;0;NA;68;NA;NA;NA;NA;8;28;2;1;NA;4;NA;5;0;0;69;NA;NA;NA;NA;3;NA;NA;NA;47;NA;NA;93;55;NA;12;NA;5;NA;1;NA;NA;NA;18;6;29;0;NA;33;NA;8;NA;NA;6;0;1;10;NA;6;3;4;8;0;6;0;34;2;21;NA;NA;NA;NA;NA;2;1;NA;NA;NA;2
2000;12;12;4;2;5;45;12;5;0;29;NA;74;NA;11;NA;1;NA;70;28;62;2;11;2;NA;2;0;NA;NA;NA;84;1;4;NA;7;NA;114;1;8;45;2;0;NA;63;NA;NA;NA;NA;4;38;2;3;NA;2;NA;4;3;1;92;25;30;51;NA;3;15;NA;NA;64;48;NA;95;73;51;11;NA;2;6;1;14;NA;3;24;8;45;0;NA;40;NA;12;NA;NA;8;0;1;7;NA;7;5;9;8;0;12;1;41;2;7;NA;NA;4;NA;NA;4;1;NA;NA;2;1
2001;1;26;25;9;24;85;29;22;1;51;NA;110;18;27;NA;5;NA;98;76;115;13;24;12;NA;10;1;NA;27;118;110;2;22;152;16;39;126;3;31;80;9;2;23;109;78;NA;NA;17;21;52;3;12;63;15;NA;9;NA;5;136;56;62;91;62;19;37;NA;NA;118;86;12;134;124;141;32;35;14;16;2;28;311;16;25;13;71;1;NA;61;13;26;NA;NA;25;3;9;36;NA;22;17;33;22;2;24;2;72;9;31;NA;NA;19;25;NA;18;6;NA;81;11;10
2001;2;42;11;4;26;83;34;22;0;54;NA;106;7;42;NA;1;NA;107;88;144;11;29;11;NA;4;0;NA;29;152;123;0;18;153;12;40;137;0;28;76;3;0;16;132;89;NA;NA;8;38;80;2;6;84;21;NA;2;0;2;156;61;66;96;76;18;42;NA;NA;150;89;31;150;129;126;36;43;14;13;0;33;323;18;29;7;92;0;126;93;7;24;NA;NA;30;0;1;57;NA;17;18;38;30;0;16;0;93;7;55;NA;NA;12;28;NA;15;2;NA;84;3;6
2001;3;32;3;2;8;97;37;8;0;58;NA;122;3;25;NA;0;NA;109;60;163;1;14;2;NA;3;0;NA;22;164;126;0;3;191;4;35;146;0;16;87;0;0;3;139;79;NA;NA;2;21;73;0;1;93;8;NA;4;0;1;164;55;64;110;102;6;32;NA;NA;170;97;26;170;149;139;22;39;2;20;0;27;388;4;15;5;74;0;138;92;2;15;NA;NA;12;0;0;29;NA;6;6;28;17;0;5;0;81;1;24;NA;NA;2;20;NA;5;0;NA;103;1;0
2001;4;4;NA;3;2;NA;42;14;0;NA;NA;NA;NA;8;NA;0;NA;91;68;147;2;4;3;NA;1;0;NA;NA;NA;97;0;2;NA;5;NA;197;2;33;NA;1;0;NA;191;NA;NA;NA;NA;1;41;1;0;NA;0;NA;6;0;2;204;37;NA;NA;135;7;8;NA;226;168;NA;NA;162;169;NA;37;NA;1;21;0;NA;462;5;12;7;10;0;NA;76;1;16;NA;NA;3;0;0;1;NA;10;5;5;4;0;3;0;38;2;7;NA;NA;1;NA;NA;5;0;NA;NA;1;0
2001;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;20;0;74;0;0;0;NA;0;0;NA;NA;NA;23;0;0;NA;0;NA;245;0;0;NA;0;0;NA;47;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;108;NA;NA;NA;NA;0;NA;NA;NA;73;NA;NA;NA;70;NA;0;NA;0;NA;0;NA;424;NA;0;0;0;0;NA;6;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;0
2001;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2001;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2001;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2001;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;2;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
2001;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
